name,lei,title,cusip,isin,ticker,invCountry,assetCat,issuerCat
Goldman Sachs Group Inc/The 5.,N/A,Goldman Sachs Group Inc/The 5.727% 04/25/2030,38141GA87,,38141GA87,US,EC,CORP
Goldman Sachs Group Inc/The 4.,N/A,Goldman Sachs Group Inc/The 4.148% 01/21/2029,38145GAP5,,38145GAP5,US,EC,CORP
Goldman Sachs Private Credit C,N/A,Goldman Sachs Private Credit Corp 5.875% 01/31/2031,38152BAH4,,38152BAH4,US,EC,CORP
HCA Inc 3.5% 09/01/2030,N/A,HCA Inc 3.5% 09/01/2030,404119CA5,,404119CA5,US,EC,CORP
HSBC Holdings PLC 3.973% 05/22,N/A,HSBC Holdings PLC 3.973% 05/22/2030,404280CC1,,404280CC1,US,EC,CORP
HSBC Holdings PLC 2.013% 09/22,N/A,HSBC Holdings PLC 2.013% 09/22/2028,404280CL1,,404280CL1,US,EC,CORP
L3Harris Technologies Inc 4.4%,N/A,L3Harris Technologies Inc 4.4% 06/15/2028,413875AW5,,413875AW5,US,EC,CORP
Hewlett Packard Enterprise Co ,N/A,Hewlett Packard Enterprise Co 4.55% 10/15/2029,42824CBT5,,42824CBT5,US,EC,CORP
Home Depot Inc/The 2.95% 06/15,N/A,Home Depot Inc/The 2.95% 06/15/2029,437076BY7,,437076BY7,US,EC,CORP
Home Depot Inc/The 1.375% 03/1,N/A,Home Depot Inc/The 1.375% 03/15/2031,437076CF7,,437076CF7,US,EC,CORP
Honeywell Aerospace Inc 4.3% 0,N/A,Honeywell Aerospace Inc 4.3% 03/16/2031,43849RAE5,,43849RAE5,US,EC,CORP
Howmet Aerospace Inc 3% 01/15/,N/A,Howmet Aerospace Inc 3% 01/15/2029,443201AB4,,443201AB4,US,EC,CORP
Huntington Bancshares Inc/OH 6,N/A,Huntington Bancshares Inc/OH 6.208% 08/21/2029,446150BC7,,446150BC7,US,EC,CORP
ING Groep NV 4.803% 03/23/2032,N/A,ING Groep NV 4.803% 03/23/2032,456837BU6,,456837BU6,US,EC,CORP
Intercontinental Exchange Inc ,N/A,Intercontinental Exchange Inc 4.35% 06/15/2029,45866FAV6,,45866FAV6,US,EC,CORP
International Business Machine,N/A,International Business Machines Corp 3.5% 05/15/2029,459200KA8,,459200KA8,US,EC,CORP
JPMorgan Chase & Co 4.851% 07/,N/A,JPMorgan Chase & Co 4.851% 07/25/2028,46647PDG8,,46647PDG8,US,EC,CORP
Keurig Dr Pepper Inc 4.597% 05,N/A,Keurig Dr Pepper Inc 4.597% 05/25/2028,49271VAF7,,49271VAF7,US,EC,CORP
Keurig Dr Pepper Inc 5.2% 03/1,N/A,Keurig Dr Pepper Inc 5.2% 03/15/2031,49271VAU4,,49271VAU4,US,EC,CORP
KeyCorp 5.121% 04/04/2031,N/A,KeyCorp 5.121% 04/04/2031,49326EEQ2,,49326EEQ2,US,EC,CORP
Leidos Inc 2.3% 02/15/2031,N/A,Leidos Inc 2.3% 02/15/2031,52532XAH8,,52532XAH8,US,EC,CORP
Lloyds Banking Group PLC 3.574,N/A,Lloyds Banking Group PLC 3.574% 11/07/2028,539439AQ2,,539439AQ2,US,EC,CORP
Lowe's Cos Inc 2.625% 04/01/20,N/A,Lowe's Cos Inc 2.625% 04/01/2031,548661EA1,,548661EA1,US,EC,CORP
M&T Bank Corp 7.413% 10/30/202,N/A,M&T Bank Corp 7.413% 10/30/2029,55261FAS3,,55261FAS3,US,EC,CORP
M&T Bank Corp 6.082% 03/13/203,N/A,M&T Bank Corp 6.082% 03/13/2032,55261FAT1,,55261FAT1,US,EC,CORP
MPLX LP 4.8% 02/15/2031,N/A,MPLX LP 4.8% 02/15/2031,55336VCA6,,55336VCA6,US,EC,CORP
Marsh & McLennan Cos Inc 4.375,N/A,Marsh & McLennan Cos Inc 4.375% 03/15/2029,571748BG6,,571748BG6,US,EC,CORP
Marriott International Inc/MD ,N/A,Marriott International Inc/MD 4.625% 06/15/2030,571903BE2,,571903BE2,US,EC,CORP
Mastercard Inc 2.95% 06/01/202,N/A,Mastercard Inc 2.95% 06/01/2029,57636QAM6,,57636QAM6,US,EC,CORP
Merck & Co Inc 3.4% 03/07/2029,N/A,Merck & Co Inc 3.4% 03/07/2029,58933YAX3,,58933YAX3,US,EC,CORP
Microchip Technology Inc 5.05%,N/A,Microchip Technology Inc 5.05% 03/15/2029,595017BE3,,595017BE3,US,EC,CORP
MidAmerican Energy Co 3.65% 04,N/A,MidAmerican Energy Co 3.65% 04/15/2029,595620AT2,,595620AT2,US,EC,CORP
Mitsubishi UFJ Financial Group,N/A,Mitsubishi UFJ Financial Group Inc 3.195% 07/18/2029,606822BM5,,606822BM5,US,EC,CORP
Mitsubishi UFJ Financial Group,N/A,Mitsubishi UFJ Financial Group Inc 4.847% 04/21/2032,606822DW1,,606822DW1,US,EC,CORP
Mizuho Financial Group Inc 5.7,N/A,Mizuho Financial Group Inc 5.739% 05/27/2031,60687YCR8,,60687YCR8,US,EC,CORP
Morgan Stanley 4.431% 01/23/20,N/A,Morgan Stanley 4.431% 01/23/2030,6174468G7,,6174468G7,US,EC,CORP
Morgan Stanley 3.772% 01/24/20,N/A,Morgan Stanley 3.772% 01/24/2029,61744YAP3,,61744YAP3,US,EC,CORP
NXP BV / NXP Funding LLC / NXP,N/A,NXP BV / NXP Funding LLC / NXP USA Inc 2.5% 05/11/2031,62954HBA5,,62954HBA5,US,EC,CORP
National Rural Utilities Coope,N/A,National Rural Utilities Cooperative Finance Corp 3.4% 02/07/2028,637432NP6,,637432NP6,US,EC,CORP
NatWest Group PLC 5.808% 09/13,N/A,NatWest Group PLC 5.808% 09/13/2029,639057AK4,,639057AK4,US,EC,CORP
NextEra Energy Capital Holding,N/A,NextEra Energy Capital Holdings Inc 2.25% 06/01/2030,65339KBR0,,65339KBR0,US,EC,CORP
NIKE Inc 2.85% 03/27/2030,N/A,NIKE Inc 2.85% 03/27/2030,654106AK9,,654106AK9,US,EC,CORP
Northern Trust Corp 3.15% 05/0,N/A,Northern Trust Corp 3.15% 05/03/2029,665859AU8,,665859AU8,US,EC,CORP
Northrop Grumman Corp 3.25% 01,N/A,Northrop Grumman Corp 3.25% 01/15/2028,666807BN1,,666807BN1,US,EC,CORP
Novartis Capital Corp 4.1% 03/,N/A,Novartis Capital Corp 4.1% 03/16/2029,66989HBF4,,66989HBF4,US,EC,CORP
